dataset,instance,variant,HV_common,Cmax_best,TEC_best,WB_best,NSol,Time,Transition_gen,PPO_update_count,BC_final_accuracy,Entropy_last20,seed_count
Hurink_edata,la24.fjs,R2_hv_only,1.1148974056466616,1931.9472156630827,78878.50669006744,229.9999999999993,13.5,111.26155257225037,56.0,3.0,0.33095239102840424,0.8289468096240411,10
Hurink_edata,la24.fjs,R3_cmax_only,1.1092589142684965,1923.5821838395723,78770.60902840516,229.9999999999993,13.0,110.67083084583282,69.5,2.0,0.2685267925262451,0.8247688401881724,10
Hurink_edata,la24.fjs,R4_survival_hv,1.1213008875197223,1930.154031565952,78815.71055922206,229.99999999999926,19.0,107.21501696109772,65.5,2.5,0.3215986341238022,0.833387682882941,10
Hurink_edata,la24.fjs,R5_composite,1.0859815804733073,1950.5555458367012,78947.1881750366,229.9999999999993,13.5,110.75138008594513,69.5,2.0,0.31567029654979706,0.8504309664956706,10
Hurink_edata,la24.fjs,R6_adaptive_weight,1.0817030026078356,1952.3995720231242,79268.33307203918,229.99999999999926,17.0,110.25248289108276,65.0,2.5,0.2985948473215103,0.8511825290465247,10
Hurink_edata,la25.fjs,R1_survival_only,0.9865196661659568,1866.7309849726498,81485.72351042474,45.99999999999977,19.0,110.73819828033447,70.0,2.0,0.3151579946279526,0.8025331207656888,10
Hurink_edata,la25.fjs,R2_hv_only,1.0565110614967663,1838.795711375675,81583.32621202222,45.99999999999983,16.0,113.6331969499588,70.0,2.0,0.3000000119209289,0.8173902187720805,10
Hurink_edata,la25.fjs,R3_cmax_only,1.0240588485718438,1856.4691191623212,81912.56909524565,45.9999999999996,22.0,107.77316498756409,70.0,2.0,0.28571429848670954,0.8785421822325382,10
Hurink_edata,la25.fjs,R4_survival_hv,0.9949092098377694,1861.0147587334488,82036.97345671264,45.999999999999545,20.5,112.30700600147247,70.0,2.0,0.2928571552038193,0.7879182762056475,10
Hurink_edata,la25.fjs,R5_composite,0.9919374491468556,1862.5447684992496,82168.0022997508,45.99999999999977,19.0,110.74559879302979,70.0,2.0,0.293939396739006,0.8548718397545706,10
Hurink_edata,la25.fjs,R6_adaptive_weight,0.9700336949923083,1854.8552988486672,81859.57376178942,45.999999999999716,21.5,111.79811799526215,70.0,2.0,0.2928571552038193,0.8456958362857554,10
Hurink_edata,la26.fjs,R1_survival_only,1.1052273095801173,2389.4243598642406,116407.98341930757,83.49999999999937,16.5,140.84298241138458,70.0,2.0,0.3184331804513931,0.8410605612500482,10
Hurink_edata,la26.fjs,R2_hv_only,1.110265706335932,2367.6341672131334,117247.44694821106,82.49999999999932,14.5,141.26099276542664,70.0,2.0,0.2746031880378723,0.9113885281793209,10
Hurink_edata,la26.fjs,R3_cmax_only,1.1327046393542817,2397.663680566913,116344.58010918336,84.99999999999943,14.5,140.94171023368835,70.0,2.0,0.2571428641676902,0.8570580253609086,10
Hurink_edata,la26.fjs,R4_survival_hv,1.1019797741255482,2408.5366358761094,116874.77771062774,81.99999999999926,17.0,134.7921121120453,70.0,2.0,0.2928571552038193,0.8383172148696636,10
Hurink_edata,la26.fjs,R5_composite,1.1356205864994608,2388.9916328273803,116651.12767741596,81.99999999999943,20.0,128.48107433319092,70.0,2.0,0.2857142984867096,0.817584620548888,10
Hurink_edata,la26.fjs,R6_adaptive_weight,1.1044988442118324,2385.454620163291,116796.37305448254,83.49999999999943,16.0,136.76395761966705,70.0,2.0,0.2857142984867096,0.8447498719580941,10
Hurink_edata,la27.fjs,R1_survival_only,0.8533968074532212,2662.578319050619,127906.74272475805,75.99999999999932,15.5,135.99300527572632,70.0,2.0,0.2928571552038193,0.8361310292633256,10
Hurink_edata,la27.fjs,R2_hv_only,0.8558723921077778,2639.662054357666,127568.79663137853,75.99999999999932,12.5,136.40343236923218,70.0,2.0,0.2888889014720917,0.8237023703096222,10
Hurink_edata,la27.fjs,R3_cmax_only,0.9426505068179024,2619.346203083731,126905.90191016102,75.99999999999932,13.0,133.50902450084686,70.0,2.0,0.2571428716182709,0.8407456539223519,10
Hurink_edata,la27.fjs,R4_survival_hv,0.9038499887150538,2642.3453095762407,127183.8606389109,75.99999999999909,15.0,128.79208087921143,70.0,2.0,0.30714286863803864,0.8383172148696636,10
Hurink_edata,la27.fjs,R5_composite,0.8926344855772946,2647.202239893363,127509.36290771916,75.99999999999909,14.0,133.6129525899887,70.0,2.0,0.3000000119209289,0.7916075869136934,10
Hurink_edata,la27.fjs,R6_adaptive_weight,0.9027123757258158,2638.4681448717884,127324.37402211715,74.9999999999992,15.0,138.61140775680542,70.0,2.0,0.2928571552038193,0.8353794667124717,10
Hurink_edata,la28.fjs,R1_survival_only,1.0392929033379872,2578.325798736272,106880.42434193112,79.99999999999943,18.0,134.27866554260254,70.0,2.0,0.304411768913269,0.7976035887789663,10
Hurink_edata,la28.fjs,R2_hv_only,1.0254500982189512,2586.4566290841435,107021.4160678485,85.99999999999932,14.0,137.6744965314865,66.5,2.5,0.3068627566099167,0.8350645593847754,10
Hurink_edata,la28.fjs,R3_cmax_only,1.0478540793475748,2581.6664512088655,107057.71236973448,79.99999999999943,15.5,136.21462774276733,70.0,2.0,0.27142858505249023,0.8548718397545705,10
Hurink_edata,la28.fjs,R4_survival_hv,1.023492226508755,2592.4033531977557,107259.33187979771,78.49999999999932,19.0,132.71330785751343,70.0,2.0,0.2857142984867096,0.8662340288297238,10
Hurink_edata,la28.fjs,R5_composite,1.0251380290056775,2593.311441160902,106800.96005495879,78.49999999999943,21.5,139.1598777770996,70.0,2.0,0.2857142984867096,0.8634906824493391,10
Hurink_edata,la28.fjs,R6_adaptive_weight,1.0186168539268807,2612.879071876063,107261.10753699005,79.99999999999955,18.5,134.20835518836975,70.0,2.0,0.3000000119209289,0.830449934725749,10
Hurink_edata,la29.fjs,R1_survival_only,0.91477746502274,2301.973108535374,105262.77932589636,97.99999999999932,15.0,133.58453178405762,70.0,2.0,0.321428582072258,0.7788627782877213,10
Hurink_edata,la29.fjs,R2_hv_only,0.9758482140112905,2281.147475931658,104429.03214886892,97.99999999999943,17.5,134.1752132177353,63.5,3.0,0.3022836595773697,0.8578095879117625,10
Hurink_edata,la29.fjs,R3_cmax_only,0.8989930674876,2288.1554037997694,105070.57960098352,97.99999999999932,15.5,134.09619998931885,70.0,2.0,0.26289980113506317,0.8267606240177031,10
Hurink_edata,la29.fjs,R4_survival_hv,0.9136838120282154,2315.5586072487204,104948.55797636171,97.99999999999932,13.5,134.66106736660004,70.0,2.0,0.2928571552038193,0.84843918266614,10
Hurink_edata,la29.fjs,R5_composite,0.8942065032972439,2312.482055110131,105338.44221648369,99.49999999999932,16.0,139.70686554908752,65.5,2.5,0.32182915508747095,0.8203279669292726,10
Hurink_edata,la29.fjs,R6_adaptive_weight,0.9720924226743609,2277.796628525756,105099.81210711799,99.49999999999926,11.5,133.649933218956,69.5,2.0,0.2928571552038193,0.802533120765689,10
Hurink_edata,la30.fjs,R1_survival_only,0.9764650202600643,2784.4151119664093,118851.89729664716,134.99999999999966,18.5,140.07593023777008,70.0,2.0,0.3000000119209289,0.78748162098249,10
Hurink_edata,la30.fjs,R2_hv_only,0.9138916017563827,2812.659514023734,118918.42787594296,137.99999999999937,13.5,134.35331547260284,67.0,2.5,0.31752021610736847,0.7458220305641312,10
Hurink_edata,la30.fjs,R3_cmax_only,0.9377521481796905,2805.906149655798,119288.29241513228,136.49999999999966,21.0,130.22640132904053,70.0,2.0,0.2571428716182709,0.8323212130043907,10
Hurink_edata,la30.fjs,R4_survival_hv,0.9571114011734706,2839.5675355333137,119425.16622682806,134.99999999999972,12.5,134.47344362735748,70.0,2.0,0.2949275374412536,0.8269550257945105,10
Hurink_edata,la30.fjs,R5_composite,0.894031341489136,2793.5144647967945,119379.78619657544,134.99999999999972,16.0,141.15446853637695,70.0,2.0,0.2984375059604645,0.8346279041616178,10
Hurink_edata,la30.fjs,R6_adaptive_weight,0.9569372303809514,2867.8987026362124,120225.61618707815,134.99999999999943,16.5,132.74061524868011,70.0,2.0,0.2928571552038193,0.802533120765689,10
Hurink_edata,la31.fjs,R1_survival_only,1.0325334696673516,3520.4095668638583,155773.1716072001,72.99999999999955,17.0,187.07395601272583,70.0,2.0,0.3142857253551483,0.8444349646303979,10
Hurink_edata,la31.fjs,R2_hv_only,0.9652199382626456,3585.3951413032846,156814.6538554881,67.99999999999909,14.5,187.8689569234848,70.0,2.0,0.2785714417695999,0.8511825290465246,10
Hurink_edata,la31.fjs,R3_cmax_only,1.0676821361458808,3530.0922063011,155626.96994986726,67.99999999999955,15.5,183.52082920074463,70.0,2.0,0.2785714417695999,0.8756044340753462,10
Hurink_edata,la31.fjs,R4_survival_hv,1.0709382094545443,3507.357005051158,154960.86392377148,66.99999999999909,19.0,186.29311931133273,70.0,2.0,0.2857142984867096,0.8439983094072402,10
Hurink_edata,la31.fjs,R5_composite,1.0126702972113053,3562.7413039183875,156254.13888579037,67.49999999999932,20.0,183.11555755138397,70.0,2.0,0.2785714417695999,0.8561120610332473,10
Hurink_edata,la31.fjs,R6_adaptive_weight,1.0809097993582262,3546.9689806965316,155542.98395907145,66.9999999999992,19.5,189.44458663463593,70.0,2.0,0.2857142984867096,0.8447498719580941,10
Hurink_edata,la32.fjs,R1_survival_only,0.8592729305072742,3802.311196354617,176864.09347853914,72.99999999999932,15.0,182.9764004945755,70.0,2.0,0.2857142984867096,0.8180212757720455,10
Hurink_edata,la32.fjs,R2_hv_only,0.9011568438721739,3768.112601630559,176521.52052866365,74.00000000000011,11.5,191.50006091594696,70.0,2.0,0.259109728038311,0.864242245000193,10
Hurink_edata,la32.fjs,R3_cmax_only,0.7988352410345919,3780.579718671447,177435.3407199177,72.99999999999898,15.0,193.42292094230652,70.0,2.0,0.2857142984867096,0.8805339660620689,10
Hurink_edata,la32.fjs,R4_survival_hv,0.9543548924308825,3736.064505074124,175360.9663452124,66.99999999999966,18.5,193.7770837545395,70.0,2.0,0.2857142984867096,0.8541202772037166,10
Hurink_edata,la32.fjs,R5_composite,0.990158141272267,3717.7691915425366,175699.113049508,71.99999999999898,13.5,189.04027140140533,70.0,2.0,0.2967033088207245,0.8023387189888815,10
Hurink_edata,la32.fjs,R6_adaptive_weight,0.8170013354236394,3748.019877813365,176749.05546515304,70.99999999999886,17.0,191.4180361032486,70.0,2.0,0.30714286863803864,0.7541259659312034,10
Hurink_edata,la33.fjs,R1_survival_only,1.1194422352962072,3225.861320527204,149774.38735436066,90.99999999999932,13.5,190.17574977874756,70.0,2.0,0.3000000119209289,0.7925329008646738,10
Hurink_edata,la33.fjs,R2_hv_only,1.0243692668173572,3313.3225543373055,151248.22351296086,90.99999999999932,11.0,179.69743287563324,70.0,2.0,0.2857142984867096,0.864242245000193,10
Hurink_edata,la33.fjs,R3_cmax_only,1.018722702432464,3293.485024907085,151409.0889557867,90.99999999999956,12.5,178.65974128246307,70.0,2.0,0.2571428716182709,0.8691717769869157,10
Hurink_edata,la33.fjs,R4_survival_hv,1.0129180966612767,3298.4288497658504,151241.60663103222,90.99999999999943,11.0,186.71704185009003,70.0,2.0,0.2928571552038193,0.8777906196816843,10
Hurink_edata,la33.fjs,R5_composite,1.0166188266439367,3315.029199856641,151161.29190252227,90.99999999999956,14.0,190.6779272556305,70.0,2.0,0.2714285850524902,0.8436834020795438,10
Hurink_edata,la33.fjs,R6_adaptive_weight,1.012793428480179,3318.6172300084086,151245.07423757348,90.99999999999932,14.5,185.9478371143341,70.0,2.0,0.2785714417695999,0.8511825290465247,10
Hurink_edata,la34.fjs,R1_survival_only,0.917613424066188,3500.7218252779176,156986.2738813322,406.99999999999875,14.5,185.90402340888977,70.0,2.0,0.321428582072258,0.7962222115727198,10
Hurink_edata,la34.fjs,R2_hv_only,0.9840217371388447,3478.5688277607164,156472.51088297702,400.99999999999864,13.5,183.3377515077591,70.0,2.0,0.2547619119286537,0.8438039076304329,10
Hurink_edata,la34.fjs,R3_cmax_only,0.9155110933592139,3540.2700557066983,156533.52162327804,406.999999999999,17.0,185.33529734611514,68.5,2.0,0.2700426578521728,0.8561120610332473,10
Hurink_edata,la34.fjs,R4_survival_hv,0.9458561078186358,3499.904841857692,157083.25651912304,406.99999999999886,12.5,184.45133900642395,70.0,2.0,0.2928571552038193,0.8410605612500482,10
Hurink_edata,la34.fjs,R5_composite,0.9919653874973147,3469.395901075327,156172.96266891446,406.999999999999,13.0,179.73160326480865,70.0,2.0,0.28053830564022064,0.8590498091904393,10
Hurink_edata,la34.fjs,R6_adaptive_weight,0.9541046114567833,3467.50744605633,156574.9954045847,406.99999999999886,12.5,188.6603969335556,70.0,2.0,0.31400561332702637,0.8249425915882989,10
Hurink_edata,la35.fjs,R1_survival_only,0.9715161502479878,3688.7945072734046,167877.75834974082,430.99999999999886,19.5,194.60333168506622,70.0,2.0,0.3128805607557297,0.7992804652808005,10
Hurink_edata,la35.fjs,R2_hv_only,0.8352349595735344,3758.3199666385885,168897.72377304465,430.99999999999886,15.0,188.83944499492645,70.0,2.0,0.2857142984867096,0.8662340288297237,10
Hurink_edata,la35.fjs,R3_cmax_only,0.9442822191822209,3715.181443931199,168164.53141850606,430.99999999999886,15.0,181.32719588279724,66.5,2.5,0.2728110700845718,0.8346279041616177,10
Hurink_edata,la35.fjs,R4_survival_hv,0.9127831451352401,3757.6138206676446,167614.02836971247,430.99999999999886,14.0,180.5223515033722,70.0,2.0,0.2857142984867096,0.8427580881285635,10
Hurink_edata,la35.fjs,R5_composite,1.0084141145834047,3718.4468694078178,167604.73663734342,430.99999999999875,14.0,189.6485024690628,70.0,2.0,0.2611408233642578,0.823702370309622,10
Hurink_edata,la35.fjs,R6_adaptive_weight,1.0487132589194696,3657.599844124121,167081.7386776607,430.99999999999886,16.5,185.12612533569336,67.0,2.5,0.2928571552038193,0.8212739312569339,10
Hurink_edata,la36.fjs,R1_survival_only,1.0108256165669078,3033.2189527429164,165681.1697869646,170.9999999999995,11.0,148.01401138305664,70.0,2.0,0.2951612919569015,0.802533120765689,10
Hurink_edata,la36.fjs,R2_hv_only,1.0682573939385756,2985.1225330368457,164427.69708110468,170.99999999999943,9.0,144.9609180688858,70.0,2.0,0.2714285850524902,0.8741013089736384,10
Hurink_edata,la36.fjs,R3_cmax_only,1.0414876309878822,3024.7382647829245,164309.99007030722,170.99999999999943,12.0,150.76541769504547,64.0,3.0,0.3125,0.8533687146528627,10
Hurink_edata,la36.fjs,R4_survival_hv,1.0587891392947926,2982.941686885964,164631.71977008018,170.9999999999995,11.0,139.30783438682556,69.0,2.0,0.28985506296157837,0.8390687774205177,10
Hurink_edata,la36.fjs,R5_composite,1.066249320991913,2993.524514708438,164495.1212389965,170.9999999999995,10.5,148.74722170829773,67.0,2.5,0.29380054771900177,0.8439983094072402,10
Hurink_edata,la36.fjs,R6_adaptive_weight,1.1254222236988802,2958.420514471196,162911.7581390221,170.9999999999995,10.0,143.78194165229797,70.0,2.0,0.2995735704898834,0.8075844006478728,10
Hurink_edata,la37.fjs,R1_survival_only,1.1483436335021096,3183.2634763028714,163737.5818183662,213.99999999999937,9.0,148.16283428668976,55.5,3.0,0.35857143998146057,0.7824109330681974,10
Hurink_edata,la37.fjs,R2_hv_only,1.1344038748113543,3192.725569880846,164226.6566787236,213.9999999999993,10.0,147.66736841201782,70.0,2.0,0.2785714417695999,0.8849748393209687,10
Hurink_edata,la37.fjs,R3_cmax_only,1.1095425562101209,3195.9733091455205,165028.5075251576,213.9999999999993,13.0,146.15312325954437,67.5,2.5,0.28087557852268213,0.8383172148696636,10
Hurink_edata,la37.fjs,R4_survival_hv,1.1271162860048487,3185.8767289474454,164401.77358566027,213.99999999999943,9.0,136.5635725259781,70.0,2.0,0.2849680185317993,0.831884557781233,10
Hurink_edata,la37.fjs,R5_composite,1.0917147562427814,3226.0212102236155,165432.3361956178,213.99999999999937,13.0,138.79232668876648,62.0,3.0,0.3017857223749161,0.7939142780709203,10
Hurink_edata,la37.fjs,R6_adaptive_weight,1.1110838558368692,3215.6537148065436,164472.48244242632,213.99999999999937,11.0,152.07125914096832,70.0,2.0,0.3184331804513931,0.8323212130043907,10
Hurink_edata,la38.fjs,R1_survival_only,1.0731208916480808,2891.4130178828555,145534.36734456348,217.99999999999943,9.5,143.2969113588333,60.5,2.5,0.3285714387893677,0.8262034632436566,10
Hurink_edata,la38.fjs,R2_hv_only,1.0590074208578097,2918.1085030093996,145605.47523372906,217.9999999999997,11.5,145.6357078552246,63.0,3.0,0.3330034613609314,0.8383172148696636,10
Hurink_edata,la38.fjs,R3_cmax_only,1.134982803898323,2854.1519244035653,145316.79517924174,217.99999999999957,9.5,145.02898108959198,69.5,2.0,0.2664835304021835,0.8361310292633256,10
Hurink_edata,la38.fjs,R4_survival_hv,1.0292752515017876,2942.468132711032,146516.46718661246,217.99999999999957,8.5,147.8949497938156,70.0,2.0,0.30714286863803864,0.8203279669292726,10
Hurink_edata,la38.fjs,R5_composite,1.020623657923362,2955.5760435624748,146950.26177286534,217.99999999999963,13.0,150.498677611351,69.0,2.0,0.2785714417695999,0.7822371816680709,10
Hurink_edata,la38.fjs,R6_adaptive_weight,0.9687521050502853,2996.4768478644296,147409.3629136301,221.99999999999937,9.0,144.03294682502747,70.0,2.0,0.2928571552038193,0.8143319650639996,10
Hurink_edata,la39.fjs,R1_survival_only,1.0904533532851017,2971.2683769140463,148973.9151010819,459.9999999999992,12.5,142.5019646883011,61.0,3.0,0.3253026753664017,0.7961004636772586,10
Hurink_edata,la39.fjs,R2_hv_only,1.123111415424602,2945.423555465409,147830.69421405176,459.9999999999992,14.0,143.48029232025146,63.5,3.0,0.2946428656578064,0.8277065883453645,10
Hurink_edata,la39.fjs,R3_cmax_only,1.1009204332616491,2942.5916492175393,148653.67011689048,459.99999999999903,14.5,145.26547014713287,53.0,3.0,0.3047619163990021,0.7992804652808005,10
Hurink_edata,la39.fjs,R4_survival_hv,1.1067960467804983,2930.554649522854,148701.78108871594,459.9999999999992,17.0,145.13190627098083,63.5,3.0,0.2781674265861511,0.8022182134379926,10
Hurink_edata,la39.fjs,R5_composite,1.0967422304787253,2956.5949638838392,148304.25983714525,459.9999999999992,13.0,147.22227871418,58.5,3.0,0.31618936359882355,0.7995953726084969,10
Hurink_edata,la39.fjs,R6_adaptive_weight,1.0798209093231388,2960.4820350625437,149616.12707342266,459.99999999999915,13.5,130.9865357875824,39.5,4.0,0.3458471745252609,0.8711635608164463,10
Hurink_edata,la40.fjs,R1_survival_only,1.1027100876319662,2853.092977878934,151934.0630226232,321.99999999999943,9.5,148.01103687286377,61.5,3.0,0.3145502656698227,0.8568636235841012,10
Hurink_edata,la40.fjs,R2_hv_only,1.0816487114530888,2864.254624626105,152748.39757350323,321.99999999999943,12.0,146.32063674926758,65.0,2.5,0.30387410521507263,0.8792937447833921,10
Hurink_edata,la40.fjs,R3_cmax_only,1.110509493897114,2839.8922048247405,151974.52541956707,321.9999999999993,11.5,144.41531932353973,66.0,2.5,0.28101022541522974,0.8484391826661399,10
Hurink_edata,la40.fjs,R4_survival_hv,1.1115564536844689,2842.4513854904444,151655.39624308492,321.99999999999943,13.0,140.81120491027832,70.0,2.0,0.30714286863803864,0.833387682882941,10
Hurink_edata,la40.fjs,R5_composite,1.133614580809579,2825.3686942878867,151831.07286575658,321.99999999999943,14.5,144.11405980587006,69.0,2.0,0.2857142984867096,0.8240172776373185,10
Hurink_edata,la40.fjs,R6_adaptive_weight,1.116430575164776,2841.5571876834306,151799.54274878302,321.9999999999995,19.0,144.68459153175354,70.0,2.0,0.2761427015066147,0.8060280296969273,10
