dataset,instance,Budget,variant,HV_common,rank
Hurink_edata,la03.fjs,200,UCBOnly,1.1858020444977162,4.0
Hurink_edata,la03.fjs,200,UniformFixed,1.161406015457947,6.0
Hurink_edata,la04.fjs,200,AdaptiveNoBC,1.0865426987541862,3.0
Hurink_edata,la04.fjs,200,AdaptiveSAOS,1.1005747169048883,1.0
Hurink_edata,la04.fjs,200,FixedUCBPPO,1.0709464947517766,5.0
Hurink_edata,la04.fjs,200,PPOOnly,1.0475488411781804,7.0
Hurink_edata,la04.fjs,200,RandomUCBPPO,1.0566774449696426,6.0
Hurink_edata,la04.fjs,200,UCBOnly,1.082571036796347,4.0
Hurink_edata,la04.fjs,200,UniformFixed,1.0986291706567315,2.0
Hurink_edata,la05.fjs,200,AdaptiveNoBC,1.1387555893294405,3.0
Hurink_edata,la05.fjs,200,AdaptiveSAOS,1.1148766391952833,6.0
Hurink_edata,la05.fjs,200,FixedUCBPPO,1.1232051792460545,5.0
Hurink_edata,la05.fjs,200,PPOOnly,1.1053034093955507,7.0
Hurink_edata,la05.fjs,200,RandomUCBPPO,1.1548396044719489,1.0
Hurink_edata,la05.fjs,200,UCBOnly,1.1382219923175567,4.0
Hurink_edata,la05.fjs,200,UniformFixed,1.149157359845622,2.0
Hurink_edata,la06.fjs,200,AdaptiveNoBC,1.2144286114417728,4.0
Hurink_edata,la06.fjs,200,AdaptiveSAOS,1.2260200723700385,1.0
Hurink_edata,la06.fjs,200,FixedUCBPPO,1.2045836005033645,5.0
Hurink_edata,la06.fjs,200,PPOOnly,1.1704752829840692,7.0
Hurink_edata,la06.fjs,200,RandomUCBPPO,1.2206042210518877,3.0
Hurink_edata,la06.fjs,200,UCBOnly,1.2224932593293283,2.0
Hurink_edata,la06.fjs,200,UniformFixed,1.1992053743543476,6.0
Hurink_edata,la07.fjs,200,AdaptiveNoBC,1.215734373570788,1.0
Hurink_edata,la07.fjs,200,AdaptiveSAOS,1.1992857763254552,3.0
Hurink_edata,la07.fjs,200,FixedUCBPPO,1.175605997589987,7.0
Hurink_edata,la07.fjs,200,PPOOnly,1.193554309028459,5.0
Hurink_edata,la07.fjs,200,RandomUCBPPO,1.198171523220624,4.0
Hurink_edata,la07.fjs,200,UCBOnly,1.187712589118215,6.0
Hurink_edata,la07.fjs,200,UniformFixed,1.2014957274138205,2.0
Hurink_edata,la08.fjs,200,AdaptiveNoBC,1.2322618661015503,4.0
Hurink_edata,la08.fjs,200,AdaptiveSAOS,1.2239388563425107,5.0
Hurink_edata,la08.fjs,200,FixedUCBPPO,1.2335265195762293,3.0
Hurink_edata,la08.fjs,200,PPOOnly,1.2023411936024724,6.0
Hurink_edata,la08.fjs,200,RandomUCBPPO,1.2351452381439523,2.0
Hurink_edata,la08.fjs,200,UCBOnly,1.2387168628341167,1.0
Hurink_edata,la08.fjs,200,UniformFixed,1.2010243139399486,7.0
Hurink_edata,la09.fjs,200,AdaptiveNoBC,1.1421852874569525,2.0
Hurink_edata,la09.fjs,200,AdaptiveSAOS,1.1286103784659787,4.0
Hurink_edata,la09.fjs,200,FixedUCBPPO,1.124200260560148,5.0
Hurink_edata,la09.fjs,200,PPOOnly,1.1559806213230073,1.0
Hurink_edata,la09.fjs,200,RandomUCBPPO,1.1231210862257637,6.0
Hurink_edata,la09.fjs,200,UCBOnly,1.1356873872467763,3.0
Hurink_edata,la09.fjs,200,UniformFixed,1.1147678859937116,7.0
Hurink_edata,la10.fjs,200,AdaptiveNoBC,1.0333799321352979,7.0
Hurink_edata,la10.fjs,200,AdaptiveSAOS,1.068603416878715,4.0
Hurink_edata,la10.fjs,200,FixedUCBPPO,1.0466742547997387,6.0
Hurink_edata,la10.fjs,200,PPOOnly,1.0795512539382939,2.0
Hurink_edata,la10.fjs,200,RandomUCBPPO,1.0674164177206866,5.0
Hurink_edata,la10.fjs,200,UCBOnly,1.0754331792736316,3.0
Hurink_edata,la10.fjs,200,UniformFixed,1.0892633831376677,1.0
Hurink_edata,la11.fjs,200,AdaptiveNoBC,1.1347772192972174,3.0
Hurink_edata,la11.fjs,200,AdaptiveSAOS,1.1234336742786661,5.0
Hurink_edata,la11.fjs,200,FixedUCBPPO,1.1228597073357482,6.0
Hurink_edata,la11.fjs,200,PPOOnly,1.158273211753716,1.0
Hurink_edata,la11.fjs,200,RandomUCBPPO,1.1162366967902762,7.0
Hurink_edata,la11.fjs,200,UCBOnly,1.1248396798501787,4.0
Hurink_edata,la11.fjs,200,UniformFixed,1.1503246239518372,2.0
Hurink_edata,la12.fjs,200,AdaptiveNoBC,1.1969060731522752,5.0
Hurink_edata,la12.fjs,200,AdaptiveSAOS,1.1969369262367149,4.0
Hurink_edata,la12.fjs,200,FixedUCBPPO,1.1994830489002344,1.0
Hurink_edata,la12.fjs,200,PPOOnly,1.1651002469571998,7.0
Hurink_edata,la12.fjs,200,RandomUCBPPO,1.1977675773963725,3.0
Hurink_edata,la12.fjs,200,UCBOnly,1.1983446980991581,2.0
Hurink_edata,la12.fjs,200,UniformFixed,1.1890394338765988,6.0
Hurink_edata,la13.fjs,200,AdaptiveNoBC,1.1518873441372206,6.0
Hurink_edata,la13.fjs,200,AdaptiveSAOS,1.1540195464574785,5.0
Hurink_edata,la13.fjs,200,FixedUCBPPO,1.1745180438106992,1.0
Hurink_edata,la13.fjs,200,PPOOnly,1.1470357729272127,7.0
Hurink_edata,la13.fjs,200,RandomUCBPPO,1.159373765576753,4.0
Hurink_edata,la13.fjs,200,UCBOnly,1.1689011648429057,3.0
Hurink_edata,la13.fjs,200,UniformFixed,1.169976977861277,2.0
Hurink_edata,la14.fjs,200,AdaptiveNoBC,1.1489743107459243,3.0
Hurink_edata,la14.fjs,200,AdaptiveSAOS,1.144659148437868,5.0
Hurink_edata,la14.fjs,200,FixedUCBPPO,1.1426668443858299,6.0
Hurink_edata,la14.fjs,200,PPOOnly,1.1320152918557658,7.0
Hurink_edata,la14.fjs,200,RandomUCBPPO,1.1577009796382223,2.0
Hurink_edata,la14.fjs,200,UCBOnly,1.1464769352341295,4.0
Hurink_edata,la14.fjs,200,UniformFixed,1.1888738767603977,1.0
Hurink_edata,la15.fjs,200,AdaptiveNoBC,1.115493487141945,3.0
Hurink_edata,la15.fjs,200,AdaptiveSAOS,1.0797244777513046,7.0
Hurink_edata,la15.fjs,200,FixedUCBPPO,1.0881213037722082,4.0
Hurink_edata,la15.fjs,200,PPOOnly,1.1483848476113185,1.0
Hurink_edata,la15.fjs,200,RandomUCBPPO,1.088034668205795,5.0
Hurink_edata,la15.fjs,200,UCBOnly,1.085665729273176,6.0
Hurink_edata,la15.fjs,200,UniformFixed,1.1389656739440936,2.0
Hurink_edata,la16.fjs,200,AdaptiveNoBC,1.1514189354624753,5.0
Hurink_edata,la16.fjs,200,AdaptiveSAOS,1.1865328150046668,2.0
Hurink_edata,la16.fjs,200,FixedUCBPPO,1.2130527733110914,1.0
Hurink_edata,la16.fjs,200,PPOOnly,1.1372648073867149,6.0
Hurink_edata,la16.fjs,200,RandomUCBPPO,1.1677215997795363,3.0
Hurink_edata,la16.fjs,200,UCBOnly,1.1556273889963289,4.0
Hurink_edata,la16.fjs,200,UniformFixed,1.1303385352496629,7.0
Hurink_edata,la17.fjs,200,AdaptiveNoBC,1.2067870032103314,1.0
Hurink_edata,la17.fjs,200,AdaptiveSAOS,1.1160043630799248,7.0
Hurink_edata,la17.fjs,200,FixedUCBPPO,1.144393428859408,5.0
Hurink_edata,la17.fjs,200,PPOOnly,1.1161746703373125,6.0
Hurink_edata,la17.fjs,200,RandomUCBPPO,1.1559151638597212,3.0
Hurink_edata,la17.fjs,200,UCBOnly,1.1468685840030424,4.0
Hurink_edata,la17.fjs,200,UniformFixed,1.1755638430546256,2.0
Hurink_edata,la18.fjs,200,AdaptiveNoBC,1.1498505146161961,1.0
Hurink_edata,la18.fjs,200,AdaptiveSAOS,1.1149087041599457,6.0
Hurink_edata,la18.fjs,200,FixedUCBPPO,1.1061901927192448,7.0
Hurink_edata,la18.fjs,200,PPOOnly,1.1272298774498934,5.0
Hurink_edata,la18.fjs,200,RandomUCBPPO,1.1302904860485907,4.0
Hurink_edata,la18.fjs,200,UCBOnly,1.1384624254337488,3.0
Hurink_edata,la18.fjs,200,UniformFixed,1.149662364425145,2.0
Hurink_edata,la19.fjs,200,AdaptiveNoBC,1.1065021665883066,3.0
Hurink_edata,la19.fjs,200,AdaptiveSAOS,1.1100255030086417,2.0
Hurink_edata,la19.fjs,200,FixedUCBPPO,1.0922263299943675,5.0
Hurink_edata,la19.fjs,200,PPOOnly,1.1187385534499197,1.0
Hurink_edata,la19.fjs,200,RandomUCBPPO,1.0669036123069366,7.0
Hurink_edata,la19.fjs,200,UCBOnly,1.1040469952012804,4.0
Hurink_edata,la19.fjs,200,UniformFixed,1.070745715853428,6.0
Hurink_edata,la20.fjs,200,AdaptiveNoBC,1.1414183000099223,3.0
Hurink_edata,la20.fjs,200,AdaptiveSAOS,1.148342187892446,2.0
Hurink_edata,la20.fjs,200,FixedUCBPPO,1.129707936646541,5.0
Hurink_edata,la20.fjs,200,PPOOnly,1.1332298526282387,4.0
Hurink_edata,la20.fjs,200,RandomUCBPPO,1.1292269956916317,6.0
Hurink_edata,la20.fjs,200,UCBOnly,1.1284734983743987,7.0
Hurink_edata,la20.fjs,200,UniformFixed,1.15236635717981,1.0
Hurink_edata,la21.fjs,200,AdaptiveNoBC,0.9559774243721167,3.0
Hurink_edata,la21.fjs,200,AdaptiveSAOS,0.8952099427642228,5.0
Hurink_edata,la21.fjs,200,FixedUCBPPO,0.953915663746868,4.0
Hurink_edata,la21.fjs,200,PPOOnly,0.8420396846062213,7.0
Hurink_edata,la21.fjs,200,RandomUCBPPO,0.961001394296842,2.0
Hurink_edata,la21.fjs,200,UCBOnly,0.9746519959308091,1.0
Hurink_edata,la21.fjs,200,UniformFixed,0.871276082790937,6.0
Hurink_edata,la22.fjs,200,AdaptiveNoBC,1.0501579538054702,3.0
Hurink_edata,la22.fjs,200,AdaptiveSAOS,1.049600106074859,6.0
Hurink_edata,la22.fjs,200,FixedUCBPPO,1.0501117405871265,4.0
Hurink_edata,la22.fjs,200,PPOOnly,1.0892144537645123,1.0
Hurink_edata,la22.fjs,200,RandomUCBPPO,1.0501838937667252,2.0
Hurink_edata,la22.fjs,200,UCBOnly,1.049913036015957,5.0
Hurink_edata,la22.fjs,200,UniformFixed,0.9360311845482454,7.0
Hurink_edata,la23.fjs,200,AdaptiveNoBC,1.211108202572577,2.0
Hurink_edata,la23.fjs,200,AdaptiveSAOS,1.1770504730018205,6.0
Hurink_edata,la23.fjs,200,FixedUCBPPO,1.220470060642742,1.0
Hurink_edata,la23.fjs,200,PPOOnly,1.1021120229573285,7.0
Hurink_edata,la23.fjs,200,RandomUCBPPO,1.1774678789851425,5.0
Hurink_edata,la23.fjs,200,UCBOnly,1.2026026969923398,3.0
Hurink_edata,la23.fjs,200,UniformFixed,1.1860733353125261,4.0
Hurink_edata,la24.fjs,200,AdaptiveNoBC,1.1653274653847818,2.0
Hurink_edata,la24.fjs,200,AdaptiveSAOS,1.150501009546835,5.0
Hurink_edata,la24.fjs,200,FixedUCBPPO,1.1681536751336397,1.0
Hurink_edata,la24.fjs,200,PPOOnly,1.1238192158087754,6.0
Hurink_edata,la24.fjs,200,RandomUCBPPO,1.1636194338885621,4.0
Hurink_edata,la24.fjs,200,UCBOnly,1.1636832665037822,3.0
Hurink_edata,la24.fjs,200,UniformFixed,1.1110287685241067,7.0
Hurink_edata,la25.fjs,200,AdaptiveNoBC,0.9144032628834796,1.0
Hurink_edata,la25.fjs,200,AdaptiveSAOS,0.8938816957650321,3.0
Hurink_edata,la25.fjs,200,FixedUCBPPO,0.911768487913879,2.0
Hurink_edata,la25.fjs,200,PPOOnly,0.7960022577723112,7.0
Hurink_edata,la25.fjs,200,RandomUCBPPO,0.889416145521498,5.0
Hurink_edata,la25.fjs,200,UCBOnly,0.8913035128321778,4.0
Hurink_edata,la25.fjs,200,UniformFixed,0.8511007946351763,6.0
Hurink_edata,la26.fjs,200,AdaptiveNoBC,1.2032740642473008,4.0
Hurink_edata,la26.fjs,200,AdaptiveSAOS,1.2065972888653496,2.0
Hurink_edata,la26.fjs,200,FixedUCBPPO,1.1901499291324036,5.0
Hurink_edata,la26.fjs,200,PPOOnly,1.1327354591110486,7.0
Hurink_edata,la26.fjs,200,RandomUCBPPO,1.2042377032188836,3.0
Hurink_edata,la26.fjs,200,UCBOnly,1.2134562797366115,1.0
Hurink_edata,la26.fjs,200,UniformFixed,1.182183162861346,6.0
Hurink_edata,la27.fjs,200,AdaptiveNoBC,0.864902178227233,2.0
Hurink_edata,la27.fjs,200,AdaptiveSAOS,0.8145630527761005,6.0
Hurink_edata,la27.fjs,200,FixedUCBPPO,0.8517262841486826,3.0
Hurink_edata,la27.fjs,200,PPOOnly,0.7882538504623728,7.0
Hurink_edata,la27.fjs,200,RandomUCBPPO,0.8517036533133445,4.0
Hurink_edata,la27.fjs,200,UCBOnly,0.8791690845794413,1.0
Hurink_edata,la27.fjs,200,UniformFixed,0.8400744088877912,5.0
Hurink_edata,la28.fjs,200,AdaptiveNoBC,1.0262879888870098,2.0
Hurink_edata,la28.fjs,200,AdaptiveSAOS,0.9872885877856503,6.0
Hurink_edata,la28.fjs,200,FixedUCBPPO,0.9834044542193898,7.0
Hurink_edata,la28.fjs,200,PPOOnly,0.997569319711352,5.0
Hurink_edata,la28.fjs,200,RandomUCBPPO,1.0095823351843758,4.0
Hurink_edata,la28.fjs,200,UCBOnly,1.0141671654896316,3.0
Hurink_edata,la28.fjs,200,UniformFixed,1.03829545817951,1.0
Hurink_edata,la29.fjs,200,AdaptiveNoBC,0.9851776476625667,2.0
Hurink_edata,la29.fjs,200,AdaptiveSAOS,0.9314553275667323,4.0
Hurink_edata,la29.fjs,200,FixedUCBPPO,0.9500619415964563,3.0
Hurink_edata,la29.fjs,200,PPOOnly,0.8636101081244913,7.0
Hurink_edata,la29.fjs,200,RandomUCBPPO,0.8931187938771106,6.0
Hurink_edata,la29.fjs,200,UCBOnly,0.9965495973379113,1.0
Hurink_edata,la29.fjs,200,UniformFixed,0.8942546487244405,5.0
Hurink_edata,la30.fjs,200,AdaptiveNoBC,0.8855745508909502,7.0
Hurink_edata,la30.fjs,200,AdaptiveSAOS,0.9361906367939843,4.0
Hurink_edata,la30.fjs,200,FixedUCBPPO,0.9253183593282314,6.0
Hurink_edata,la30.fjs,200,PPOOnly,0.9531188304615527,2.0
Hurink_edata,la30.fjs,200,RandomUCBPPO,0.9466948391581613,3.0
Hurink_edata,la30.fjs,200,UCBOnly,0.9354050194892889,5.0
Hurink_edata,la30.fjs,200,UniformFixed,0.9599107351165084,1.0
Hurink_edata,la31.fjs,200,AdaptiveNoBC,1.0231343908218407,5.0
Hurink_edata,la31.fjs,200,AdaptiveSAOS,1.047698159141328,4.0
Hurink_edata,la31.fjs,200,FixedUCBPPO,1.0633367846513968,3.0
Hurink_edata,la31.fjs,200,PPOOnly,0.8794255547879993,7.0
Hurink_edata,la31.fjs,200,RandomUCBPPO,1.0735767713387592,1.0
Hurink_edata,la31.fjs,200,UCBOnly,1.0634209840724016,2.0
Hurink_edata,la31.fjs,200,UniformFixed,0.9536078990643782,6.0
Hurink_edata,la32.fjs,200,AdaptiveNoBC,0.9954108621106634,6.0
Hurink_edata,la32.fjs,200,AdaptiveSAOS,1.008088855939103,5.0
Hurink_edata,la32.fjs,200,FixedUCBPPO,1.0676150421511639,3.0
Hurink_edata,la32.fjs,200,PPOOnly,0.9511699328810057,7.0
Hurink_edata,la32.fjs,200,RandomUCBPPO,1.075685372969879,1.0
Hurink_edata,la32.fjs,200,UCBOnly,1.0723166979103342,2.0
Hurink_edata,la32.fjs,200,UniformFixed,1.0085580001709884,4.0
Hurink_edata,la33.fjs,200,AdaptiveNoBC,1.0046245959881455,7.0
Hurink_edata,la33.fjs,200,AdaptiveSAOS,1.0712392109813718,4.0
Hurink_edata,la33.fjs,200,FixedUCBPPO,1.1076642190026493,1.0
Hurink_edata,la33.fjs,200,PPOOnly,1.0680816827493664,5.0
Hurink_edata,la33.fjs,200,RandomUCBPPO,1.0720995775687472,3.0
Hurink_edata,la33.fjs,200,UCBOnly,1.076250472942418,2.0
Hurink_edata,la33.fjs,200,UniformFixed,1.0572788042165355,6.0
Hurink_edata,la34.fjs,200,AdaptiveNoBC,1.0421793468246703,2.0
Hurink_edata,la34.fjs,200,AdaptiveSAOS,1.030546110161549,3.0
Hurink_edata,la34.fjs,200,FixedUCBPPO,1.0063771468173897,5.0
Hurink_edata,la34.fjs,200,PPOOnly,0.9679599729182667,6.0
Hurink_edata,la34.fjs,200,RandomUCBPPO,1.0226886036056835,4.0
Hurink_edata,la34.fjs,200,UCBOnly,1.0559308044184612,1.0
Hurink_edata,la34.fjs,200,UniformFixed,0.9240332947731598,7.0
Hurink_edata,la35.fjs,200,AdaptiveNoBC,0.9897552520468271,3.0
Hurink_edata,la35.fjs,200,AdaptiveSAOS,0.9739565570034836,4.0
Hurink_edata,la35.fjs,200,FixedUCBPPO,0.9696697011375167,5.0
Hurink_edata,la35.fjs,200,PPOOnly,0.925543607877112,7.0
Hurink_edata,la35.fjs,200,RandomUCBPPO,0.9910645872185573,2.0
Hurink_edata,la35.fjs,200,UCBOnly,0.9535092132033928,6.0
Hurink_edata,la35.fjs,200,UniformFixed,1.0257409025919006,1.0
Hurink_edata,la36.fjs,200,AdaptiveNoBC,1.1627418616907912,3.0
Hurink_edata,la36.fjs,200,AdaptiveSAOS,1.1630954522216408,2.0
Hurink_edata,la36.fjs,200,FixedUCBPPO,1.1516145154637047,6.0
Hurink_edata,la36.fjs,200,PPOOnly,1.1588657501109816,4.0
Hurink_edata,la36.fjs,200,RandomUCBPPO,1.1536511689904305,5.0
Hurink_edata,la36.fjs,200,UCBOnly,1.1718637013806177,1.0
Hurink_edata,la36.fjs,200,UniformFixed,1.1224849227058138,7.0
Hurink_edata,la37.fjs,200,AdaptiveNoBC,1.077966007765145,5.0
Hurink_edata,la37.fjs,200,AdaptiveSAOS,1.065341861669273,7.0
Hurink_edata,la37.fjs,200,FixedUCBPPO,1.0932762969542091,3.0
Hurink_edata,la37.fjs,200,PPOOnly,1.1141287382061333,2.0
Hurink_edata,la37.fjs,200,RandomUCBPPO,1.0658182360400688,6.0
Hurink_edata,la37.fjs,200,UCBOnly,1.0880009755981233,4.0
Hurink_edata,la37.fjs,200,UniformFixed,1.1462430758510511,1.0
Hurink_edata,la38.fjs,200,AdaptiveNoBC,1.0899374791583618,1.0
Hurink_edata,la38.fjs,200,AdaptiveSAOS,1.0404253652472506,7.0
Hurink_edata,la38.fjs,200,FixedUCBPPO,1.052797341790029,6.0
Hurink_edata,la38.fjs,200,PPOOnly,1.0769342440588936,3.0
Hurink_edata,la38.fjs,200,RandomUCBPPO,1.0750377550544612,4.0
Hurink_edata,la38.fjs,200,UCBOnly,1.0575007429546854,5.0
Hurink_edata,la38.fjs,200,UniformFixed,1.0780332446333216,2.0
Hurink_edata,la39.fjs,200,AdaptiveNoBC,1.1243934375621487,3.0
Hurink_edata,la39.fjs,200,AdaptiveSAOS,1.1228745800382303,4.0
Hurink_edata,la39.fjs,200,FixedUCBPPO,1.1063236853660396,5.0
Hurink_edata,la39.fjs,200,PPOOnly,1.0838390826068278,7.0
Hurink_edata,la39.fjs,200,RandomUCBPPO,1.1292593480963398,2.0
Hurink_edata,la39.fjs,200,UCBOnly,1.1472544825790076,1.0
Hurink_edata,la39.fjs,200,UniformFixed,1.0951798093563776,6.0
Hurink_edata,la40.fjs,200,AdaptiveNoBC,1.1385610251382734,4.0
Hurink_edata,la40.fjs,200,AdaptiveSAOS,1.101669139246611,7.0
Hurink_edata,la40.fjs,200,FixedUCBPPO,1.1490074508513586,3.0
Hurink_edata,la40.fjs,200,PPOOnly,1.1327558255737498,5.0
Hurink_edata,la40.fjs,200,RandomUCBPPO,1.1668727067685731,1.0
Hurink_edata,la40.fjs,200,UCBOnly,1.163001184150383,2.0
Hurink_edata,la40.fjs,200,UniformFixed,1.1121587200868803,6.0
